Date,RELIANCE,TCS,HDFCBANK,INFY,HINDUNILVR,ICICIBANK,BHARTIARTL,SBIN,LT,ITC
2016-04-22,56.025346,43.486882,68.610091,56.236488,56.419064,66.99199,56.844511,66.518975,64.1283,51.430204
2016-04-25,45.482229,50.012872,69.049676,57.303428,56.388643,67.596562,61.044547,61.59789,64.210453,46.543475
2016-04-26,45.507236,56.15887,75.865186,60.937424,57.186269,68.320114,62.030953,65.096368,67.331778,52.94665
2016-04-27,46.796744,59.147499,78.434664,62.619103,60.335946,56.622687,69.327737,58.082863,65.525223,58.100053
2016-04-28,37.857456,61.364687,70.436951,53.08266,50.45183,52.052373,68.93308,52.845477,59.174354,48.245709
2016-04-29,33.59499,62.387905,75.304977,52.789472,46.18614,49.066821,59.454835,49.285199,57.418885,50.003552
2016-05-02,35.952518,60.430866,65.960223,50.761703,44.279021,40.888533,54.327443,46.002294,56.026702,46.828422
2016-05-03,32.675091,50.928484,66.068207,44.668149,38.644784,37.19074,60.927972,43.952882,56.219707,42.891942
2016-05-04,34.011417,50.910883,68.905465,47.871033,40.164332,33.366009,55.299064,39.925396,54.40019,40.450694
2016-05-05,33.133754,49.481853,70.320501,48.908672,38.764214,33.587219,50.196316,40.498265,62.156876,45.374557
2016-05-06,31.216247,50.089255,62.493997,45.914909,40.979903,37.967355,53.290759,46.039488,56.985539,45.423162
2016-05-09,39.662433,57.104498,68.902554,51.083032,37.43423,44.637205,57.905266,51.345987,64.972051,51.959246
2016-05-10,39.45964,58.754801,69.796875,54.732649,47.858318,44.827922,59.064759,52.275531,69.528412,50.76059
2016-05-11,36.823352,57.692375,66.222297,51.441191,47.913426,43.575167,51.631099,46.853193,70.765015,45.932584
2016-05-12,46.236927,64.825412,69.100048,53.674262,43.213829,51.037879,53.651396,51.101538,66.376036,46.13321
2016-05-13,40.73363,55.776543,64.396236,52.792068,35.005267,46.560424,48.720367,46.891814,56.745772,47.343194
2016-05-16,39.964341,59.703907,70.225602,55.034947,42.958624,44.384587,47.76822,39.218303,55.788611,56.532492
2016-05-17,37.600638,62.186704,65.309084,54.763769,38.657549,46.537046,46.257461,39.284748,57.646767,57.40859
2016-05-18,38.408338,58.307907,59.199058,53.110435,35.941671,47.038723,46.298174,43.41572,61.778766,59.18064
2016-05-19,32.203832,59.14833,58.576521,51.548783,32.912663,46.198406,41.896255,37.064264,49.615457,51.023151
2016-05-20,27.934353,53.643651,59.12508,49.947781,32.155023,41.377763,40.082803,36.007929,47.104301,55.637145
2016-05-23,26.982578,47.172027,57.016061,45.013815,36.362104,42.562052,43.675563,33.744705,44.069046,65.988698
2016-05-24,33.091112,43.616237,58.252665,44.925978,38.362794,46.572333,43.175179,35.375816,44.333075,66.599149
2016-05-25,38.766163,53.044957,68.442338,53.156943,47.068037,56.483192,49.01658,43.060912,55.980809,70.411717
2016-05-26,37.384345,56.043186,70.737137,60.845732,51.514483,61.06116,50.037708,52.824623,75.970102,73.060904
2016-05-27,49.737024,59.072255,71.532563,64.162304,55.751701,62.444809,48.63897,61.948017,76.018293,69.750641
2016-05-30,47.560132,65.823661,67.602525,68.489922,52.624874,63.390416,52.771157,63.838865,76.832088,72.393086
2016-05-31,43.824783,55.467717,68.176817,61.009856,49.917911,63.50041,48.688727,67.441577,73.835215,66.717813
2016-06-01,42.419363,61.683537,64.322434,63.191578,52.868419,57.7693,57.92054,60.331663,71.939649,71.31658
2016-06-02,43.633117,63.118108,64.206424,63.953599,57.885433,58.898317,59.856828,61.819705,73.010665,67.992915
2016-06-03,45.228459,60.110318,62.274254,65.192799,63.259162,60.97268,52.726786,60.369425,69.132476,64.112683
2016-06-06,43.34403,61.084953,61.866937,65.12523,60.512336,60.62942,45.857531,62.004833,69.917951,65.004491
2016-06-07,43.474729,62.91398,62.911751,60.886862,65.677397,68.680472,46.178878,68.78919,71.91315,68.544852
2016-06-08,43.067972,59.975943,55.873083,53.191661,65.718269,70.831745,49.029345,69.079861,74.101042,68.568785
2016-06-09,51.785832,54.529192,53.997431,41.764796,55.805775,66.533987,47.93575,68.147816,69.181548,60.008315
2016-06-10,54.242085,51.508047,54.988993,40.565728,55.03039,63.907202,47.812663,63.246499,68.255087,57.012634
2016-06-13,56.149314,50.287048,49.963109,40.677919,54.825284,53.570151,41.205439,58.542075,63.030642,56.300469
2016-06-14,53.502146,48.565172,49.359465,39.112759,50.961536,54.641462,41.455858,62.780695,61.708882,58.663737
2016-06-15,57.239971,51.784214,58.469368,44.898439,54.590352,57.294487,49.948241,67.798477,68.478243,62.661257
2016-06-16,52.704582,51.997472,54.088499,43.716405,56.451535,52.875636,45.773792,67.739574,63.993785,58.155148
2016-06-17,51.956729,58.095075,57.708497,41.767778,57.199344,52.208495,53.850392,64.655018,60.935177,61.342136
2016-06-20,58.831441,64.338815,58.625898,52.112089,56.13387,51.797927,58.594272,66.245362,64.450506,59.56559
2016-06-21,57.05014,62.896899,55.227295,51.22426,51.305037,51.48651,56.670385,63.846163,61.716672,59.878423
2016-06-22,53.346843,64.630408,57.604429,48.985857,50.529162,52.889706,57.229314,62.436301,60.977677,55.942273
2016-06-23,53.318645,60.503739,65.229251,53.037538,55.417868,55.195527,58.418551,65.867572,62.039548,60.070698
2016-06-24,40.070354,49.586269,50.422691,47.332935,50.016023,43.255558,50.660463,58.12128,48.368016,54.029032
2016-06-27,42.306178,40.89399,49.584502,39.688822,49.88832,45.488994,47.121513,62.561781,54.15232,57.646715
2016-06-28,43.468869,37.966486,52.628726,38.043432,61.977035,46.076762,51.719628,61.083989,55.242756,63.703769
2016-06-29,48.224914,43.303355,56.998436,44.288205,59.851722,50.543359,50.997275,62.08703,56.634936,61.521057
2016-06-30,49.359351,49.351534,59.984336,42.70383,64.717137,55.01487,58.371936,63.33941,58.648373,62.830218
2016-07-01,51.544464,44.080738,58.930042,43.281623,64.177677,54.741516,59.335661,63.980109,64.762249,68.41085
2016-07-04,57.613703,43.444773,57.973207,47.405533,61.532125,62.555148,62.362601,66.647852,67.606587,58.051309
2016-07-05,60.206423,42.559696,53.976323,44.822623,59.867495,58.315503,55.708632,67.034526,68.468184,56.38503
2016-07-06,60.206423,42.559696,53.976323,44.822623,59.867495,58.315503,55.708632,67.034526,68.468184,56.38503
2016-07-07,56.925228,37.094825,62.357719,39.480894,69.349405,57.942224,53.44489,61.3434,63.204039,59.804512
