Date,RELIANCE,TCS,HDFCBANK,INFY,HINDUNILVR,ICICIBANK,BHARTIARTL,SBIN,LT,ITC
2016-04-22,225.543922,950.923981,249.478135,460.67101,751.140991,212.403766,298.572702,172.891408,707.936086,145.435752
2016-04-25,221.818828,950.172103,249.317262,458.419222,744.761074,213.210254,302.456915,176.727458,716.831649,143.62031
2016-04-26,220.767021,965.875017,251.156399,461.281582,749.184477,209.262718,303.395964,175.599212,718.68485,140.079145
2016-04-27,222.629544,979.283212,254.949601,468.895894,749.354731,206.503664,309.158268,176.456671,724.786285,146.152919
2016-04-28,217.140544,988.064068,255.259982,460.670925,740.933034,202.895684,316.286476,172.575504,714.721775,144.13581
2016-04-29,214.489102,992.770711,254.305929,459.907695,730.895005,196.358888,307.749771,168.288187,710.216908,143.485844
2016-05-02,214.302864,988.815628,256.558875,456.529851,727.32235,191.350161,304.24969,167.430739,704.79975,143.172056
2016-05-03,213.152493,977.740207,255.903709,447.236371,721.367669,186.765908,305.615527,165.760934,709.931793,140.751469
2016-05-04,213.207271,971.80766,256.156519,446.797469,717.96493,181.205403,306.725318,161.699265,707.080841,139.025714
2016-05-05,212.747082,974.398618,258.099141,450.785896,720.34676,181.46007,300.194695,161.112595,709.475725,139.675657
2016-05-06,211.892531,961.524162,256.846235,449.240081,720.304271,180.993156,302.542302,162.556747,715.063932,137.16544
2016-05-09,213.163428,971.570624,257.248528,450.594982,713.881699,186.001866,305.786226,167.024577,720.309839,143.216881
2016-05-10,214.302883,987.233128,261.179642,456.701625,719.32598,188.97314,307.621646,168.513863,734.451624,144.203055
2016-05-11,212.549892,984.859998,259.70835,455.136905,724.004638,185.66228,304.761886,166.167135,738.443095,141.692811
2016-05-12,213.656493,996.943716,260.352111,456.778096,722.516068,193.769611,303.652063,167.340465,747.709435,141.244558
2016-05-13,213.645535,992.830139,259.77732,455.00333,699.207478,189.652315,301.347122,166.347612,730.146451,141.266962
2016-05-16,212.790935,997.714602,260.363593,459.907613,694.996829,184.813325,292.682383,158.088917,723.474621,142.141088
2016-05-17,211.750089,1009.382924,264.67403,461.109865,706.906201,188.676018,297.590969,158.17917,732.54135,147.340816
2016-05-18,211.257059,999.119208,260.122195,457.197806,700.100927,188.294002,296.438561,156.644761,728.207618,146.040886
2016-05-19,207.203288,999.138894,260.237095,458.381025,689.339875,190.331454,293.151912,155.155472,718.51376,144.561616
2016-05-20,204.080762,997.833255,260.604923,457.999359,685.767057,186.426348,289.651849,153.936982,713.410178,145.592637
2016-05-23,202.831753,980.983925,260.512976,452.274313,691.636865,187.06303,291.529891,151.815899,705.940205,152.181938
2016-05-24,203.357671,972.83597,261.053258,449.449993,693.678263,188.124219,291.786048,150.191234,697.557948,155.386967
2016-05-25,206.228186,981.300094,263.524619,455.74749,703.545993,192.368888,296.225075,154.74931,713.381662,156.821391
2016-05-26,206.874586,990.832932,268.110889,461.854085,707.756877,197.802091,296.865323,156.599625,792.614655,158.502306
2016-05-27,207.893517,1008.828958,270.513249,470.060009,723.494263,202.131663,298.402027,163.82036,827.968735,159.667761
2016-05-30,211.454251,1021.248791,270.83506,473.838481,722.85629,202.725894,300.70691,175.644332,836.037393,162.126909
2016-05-31,209.591734,1013.338281,270.674229,472.884356,718.815446,204.848248,296.353197,177.088469,836.63613,160.495482
2016-06-01,208.561842,1016.897878,269.202927,475.555972,719.708768,202.980594,300.749606,177.449496,833.157859,162.218779
2016-06-02,207.093694,1028.368015,269.202871,478.609338,710.308856,201.707209,307.152154,176.501782,822.066761,162.310687
2016-06-03,209.449277,1036.476134,268.754609,480.918372,739.572042,205.442521,303.353353,178.682865,830.249714,162.011987
2016-06-06,208.72621,1040.315531,268.984491,481.319133,744.378143,205.442527,296.395866,180.23746,833.129245,161.460563
2016-06-07,208.518018,1044.231992,268.432721,479.029101,748.929462,207.734645,296.481247,183.026536,833.271914,164.056965
2016-06-08,207.981136,1041.234749,266.903969,471.49122,758.456741,214.611011,300.152012,189.793433,849.722816,165.757274
2016-06-09,209.525973,1021.133461,264.949876,455.629209,743.867814,214.950609,298.615442,190.479282,847.983475,162.034985
2016-06-10,212.177391,1020.334197,265.800459,451.787457,741.060682,213.507409,296.737339,187.735953,841.825246,160.86314
2016-06-13,211.026947,1006.267551,264.616516,450.204288,737.828096,205.82454,291.572549,183.072234,829.850334,158.841148
2016-06-14,212.396509,1006.366905,263.053276,450.686999,731.830682,207.395043,287.987143,186.364266,829.736419,159.829143
2016-06-15,213.371603,1007.865658,265.11082,455.243189,734.127705,205.102931,296.225099,190.707887,834.5263,162.563432
2016-06-16,211.903465,1005.647778,265.605092,451.787385,730.852637,206.248295,291.316489,194.822893,842.794518,161.34566
2016-06-17,212.571773,1022.65228,267.950017,453.717885,742.209084,203.735704,294.048271,193.496942,839.886504,163.298722
2016-06-20,212.111629,1035.759988,266.398213,455.494054,740.550098,202.436081,302.03007,190.113473,832.70152,163.183849
2016-06-21,214.675363,1055.581292,266.949956,461.652516,736.80732,204.688762,307.450878,194.914334,849.92238,163.367654
2016-06-22,214.105664,1051.724994,268.053407,458.756638,737.069813,204.298864,308.048498,193.359785,844.049063,162.012016
2016-06-23,212.549903,1049.147685,268.39827,460.764435,734.747484,204.515471,309.030235,194.548564,840.171565,163.13787
2016-06-24,204.529982,1004.728717,263.685482,447.887692,728.555218,191.562704,297.676337,185.175485,798.887105,160.932081
2016-06-27,206.085741,992.1404,265.076339,447.887722,735.564761,198.667204,298.572751,192.536773,814.283321,162.724284
2016-06-28,209.263028,982.449455,264.375201,445.995714,738.789989,199.273705,300.322743,196.971823,837.092434,164.953075
2016-06-29,210.358652,985.206595,268.793335,447.964964,754.270879,202.955926,302.414258,197.611976,842.366972,167.273784
2016-06-30,211.903471,999.213851,269.361215,450.957288,765.924832,207.331309,303.438624,199.257953,846.729121,168.261767
2016-07-01,212.549878,996.816104,271.597904,451.787343,762.097551,207.547895,309.585095,200.172407,855.738726,167.227815
2016-07-04,213.755086,991.880703,271.505125,454.142687,763.731546,209.583927,314.920574,203.007184,882.909957,168.192865
2016-07-05,214.806888,989.942058,269.326401,452.154181,762.742492,211.879906,310.396152,202.595692,884.991323,166.952091
2016-07-06,214.806888,989.942058,269.326401,452.154181,762.742492,211.879906,310.396152,202.595692,884.991323,166.952091
2016-07-07,216.088729,969.101656,269.07144,445.957028,764.247645,211.403393,309.585097,200.583935,884.221574,168.123916
2016-07-08,213.941359,960.509486,271.470322,445.37802,785.620048,207.54789,301.347179,197.977727,867.913012,167.158886
2016-07-11,215.946298,969.900812,273.741776,447.887694,792.414503,213.656086,305.658249,203.007193,886.445399,170.088482
2016-07-12,217.151479,973.437672,277.102593,450.976572,785.792122,217.251656,307.322855,204.973242,882.111792,170.260788
2016-07-13,220.032955,979.591572,276.581055,453.756577,789.060308,224.486152,306.554573,204.790368,879.916255,169.571467
2016-07-14,218.740107,987.484579,276.32615,449.432199,793.01646,224.962691,308.902186,206.664976,879.8593,168.951101
2016-07-15,219.890526,969.721318,276.998222,406.187765,801.617191,228.211726,311.932711,211.054318,887.928048,170.639935
